"COU","Country","VAR","Variable","SOU","Source","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2006","2006","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2007","2007","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2008","2008","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2009","2009","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2010","2010","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2011","2011","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2012","2012","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2013","2013","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2014","2014","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2015","2015","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2016","2016","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2017","2017","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2018","2018","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2019","2019","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2000","2000","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2001","2001","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2002","2002","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2003","2003","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2004","2004","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2005","2005","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2006","2006","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2007","2007","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2008","2008","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2009","2009","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2010","2010","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2011","2011","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2012","2012","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2013","2013","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2014","2014","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2015","2015","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2016","2016","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2017","2017","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2018","2018","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2019","2019","YR","Years","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2000","2000","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2001","2001","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2002","2002","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2003","2003","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2004","2004","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2005","2005","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2006","2006","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2007","2007","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2008","2008","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2009","2009","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2010","2010","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2011","2011","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2012","2012","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2013","2013","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2014","2014","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2015","2015","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2016","2016","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2017","2017","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2018","2018","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","WASTE","Waste","2019","2019","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2000","2000","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2001","2001","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2002","2002","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2003","2003","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2004","2004","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2005","2005","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2006","2006","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2007","2007","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2008","2008","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2009","2009","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2010","2010","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2011","2011","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2012","2012","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2013","2013","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2014","2014","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2015","2015","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2016","2016","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2017","2017","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2018","2018","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","WASTE","Waste","2019","2019","YR","Years","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2000","2000","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2001","2001","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2002","2002","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2003","2003","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2004","2004","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2005","2005","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2006","2006","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2007","2007","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2008","2008","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2009","2009","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2010","2010","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2011","2011","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2012","2012","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2013","2013","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2014","2014","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2015","2015","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2016","2016","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2017","2017","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2018","2018","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2019","2019","USD","US Dollar","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2000","2000","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2001","2001","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2002","2002","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2003","2003","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2004","2004","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2005","2005","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2006","2006","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2007","2007","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2008","2008","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2009","2009","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2010","2010","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2011","2011","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2012","2012","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2013","2013","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2014","2014","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2015","2015","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2016","2016","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2017","2017","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2018","2018","YR","Years","0","Units",,,0,,
"MEX","Mexico","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2019","2019","YR","Years","0","Units",,,0,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2000","2000","USD","US Dollar","0","Units",,,0,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2001","2001","USD","US Dollar","0","Units",,,0,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2002","2002","USD","US Dollar","0","Units",,,0,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2003","2003","USD","US Dollar","0","Units",,,0.06620000302792,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2004","2004","USD","US Dollar","0","Units",,,0.0815000012517,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2005","2005","USD","US Dollar","0","Units",,,0.10819999873638,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2006","2006","USD","US Dollar","0","Units",,,0.10170000046492,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2007","2007","USD","US Dollar","0","Units",,,0.08500000089407,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2008","2008","USD","US Dollar","0","Units",,,0.16179999709129,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2009","2009","USD","US Dollar","0","Units",,,0.16459999978542,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2010","2010","USD","US Dollar","0","Units",,,0.12729999423027,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2011","2011","USD","US Dollar","0","Units",,,0.1858000010252,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2012","2012","USD","US Dollar","0","Units",,,0.14129999279976,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2013","2013","USD","US Dollar","0","Units",,,0.14609999954701,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2014","2014","USD","US Dollar","0","Units",,,0.14609999954701,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2015","2015","USD","US Dollar","0","Units",,,0.15260000526905,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2016","2016","USD","US Dollar","0","Units",,,0.15219999849796,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2017","2017","USD","US Dollar","0","Units",,,0.09489999711514,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2018","2018","USD","US Dollar","0","Units",,,0.0992000028491,,
"NLD","Netherlands","FIT_USD","Mean feed-in tariff","WIND","Wind","2019","2019","USD","US Dollar","0","Units",,,0.07779999822378,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2000","2000","YR","Years","0","Units",,,0,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2001","2001","YR","Years","0","Units",,,0,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2002","2002","YR","Years","0","Units",,,0,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2003","2003","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2004","2004","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2005","2005","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2006","2006","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2007","2007","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2008","2008","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2009","2009","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2010","2010","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2011","2011","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2012","2012","YR","Years","0","Units",,,15,,
"NLD","Netherlands","CLENGTH","Length of power purchase agreement","WIND","Wind","2013","2013","YR","Years","0","Units",,,15,,
